Puzzle,Solution
704320150600009374139750600206500700853097206017860005360970401970200560500010097,784326159625189374139754682296531748853497216417862935368975421971248563542613897
900841327408603015730205600017436800009002003380957040865320001293004500070568200,956841327428673915731295684517436892649182753382957146865329471293714568174568239
602008573004006189813790200000080057060402091700309420408067012000803640000004038,692148573574236189813795264249681357365472891781359426438567912927813645156924738
007069300602413900031700640016984250005600190470200000003040769760090000598370401,847569312652413978931728645316984257285637194479251836123845769764192583598376421
005007691271060543906150000000301406520600000004900008419032800002598714750416030,385247691271869543946153287897321456523684179164975328419732865632598714758416932
600000219971402300003006704340260198069801403810090526402038051750000832138625040,684573219971482365523916784345267198269851473817394526492738651756149832138625947
927530046610870905853096102060053487375200691408010250080160020102080509000329718,927531846614872935853496172261953487375248691498617253789165324132784569546329718
590207006780030240036048175400002000120000690008000407960075803007063002305020004,594217386781536249236948175479682531123754698658391427962475813847163952315829764
000000460000026000003870152080051679290068300070009820047300086032645910059100234,725913468418526793963874152384251679291768345576439821147392586832645917659187234
068053401001764009094080005400000100000017000017895300000608050003541008000370004,768953421521764839394182675485236197932417586617895342149628753273541968856379214
050479000103000479947321658092043506481562093305907142238710905009200810510698207,856479321123856479947321658792143586481562793365987142238714965679235814514698237
050490010000010028030070000800504093369080045005000786600030074704608900000100860,258496317947315628136872459872564193369781245415923786681239574724658931593147862
706540298045209000000100503591006024028701009000904815009078451107002006000300002,716543298345289167982167543591836724428751639673924815239678451157492386864315972
052004003030207048800306000000013070000725086070048010190570804700009102400001000,652184793931257648847396521584613279319725486276948315193572864768439152425861937
906087000002016908081005600259160080038000061060820000000002875025600093003751000,946387512572416938381295647259163784438579261167824359614932875725648193893751426
001000093952403000004000650007134000063809201140605070800756034700001005005090006,671582493952463817384917652297134568563879241148625379829756134736241985415398726
049000605285006000030507080073190060056782930000005048317000026964023100020071094,749238615285916473631547289873194562456782931192365748317459826964823157528671394
002060540140008036370150000800640002200780650039520087000006074000870000760010298,982367541145298736376154829857643912214789653639521487528936174491872365763415298
905307082271600000480005700890030050310006297007901000130502004000400000506103009,965317482271648935483295761892734156314856297657921348139582674728469513546173829
002837954840050217500000630060075183000213000030408500007006805300000071058000000,612837954843659217579124638264975183985213746731468529127346895396582471458791362
600001302037000481000003769089030100716040035423005800060082000970150020100360578,694871352237596481851423769589237146716948235423615897365782914978154623142369578
907031846812760953460090000320007689108950432094000015039608524246573198081420307,957231846812764953463895271325147689178956432694382715739618524246573198581429367
100049200042058000006020430010000000000013029300902641654830000021076800007290004,183649275742358916596127438219564387468713529375982641654831792921476853837295164
908020401570090062006080000460800190200000040009061020301070906605000010780906030,938627451574193862126584379467832195213759648859461723341275986695348217782916534
167000045080007100034080697400906380600038504800501009000692038020714900006803700,167329845589467123234185697452976381691238574873541269715692438328714956946853712
003120008861490203004530901042700000080060074179304680910000300000003007400972810,593126748861497253724538961642781539385269174179354682917845326258613497436972815
814090032006107000009020001000589300460000009050000270000764023340051607600008050,814695732236147895579823461721589346468372519953416278185764923342951687697238154
562178000904650080010000500005703804600980000000060207309010452001400630046230009,562178943934652781718349526195723864627984315483561297379816452251497638846235179
721003468304080152600010390170392040032000071500001083007835600040109835000006010,721953468394687152685214397178392546432568971569741283917835624246179835853426719
010073529003920008097080630009700405020008900078009200000040001040010896530800040,814673529653924178297581634169732485325468917478159263986247351742315896531896742
074831050000602073003005618048000095700048006160003847030500060450310980010080004,674831259581692473923475618348267195795148326162953847839524761457316982216789534
200000060040003591951046730702504089480169070010087050530408926100370000020005317,273951468648723591951846732762534189485169273319287654537418926196372845824695317
230918007450637029791002008563001070000000910002400006045069700020080601607103402,236918547458637129791542368563891274874326915912475836145269783329784651687153492
094021703083070002107309000230500009900703006760002040850007000006045000079138060,694821753583476912127359684238564179941783526765912348852697431316245897479138265
946073108030105009500600743090806502000700496760590380400907000209350610080002907,946273158837145269521689743194836572358721496762594381413967825279358614685412937
728640930594100276601927458379012045800094127042506080007231060050769012216408003,728645931594183276631927458379812645865394127142576389987231564453769812216458793
000090000705830040019056237057089100300760405186503090603910574500624310000000820,234197658765832941819456237457289163392761485186543792623918574578624319941375826
300605090090100368600070504009807230250436780703059010100308000076001900930760000,324685197597142368618973524469817235251436789783259416145398672876521943932764851
609002085000408079800510000001320590590084003062970841020600710750800920000090050,619732485235468179874519632481326597597184263362975841928653714753841926146297358
009008020030542000020109350040730209950000040070090000160827934700000802084900500,519368427837542691426179358641735289952681743378294165165827934793456812284913576
684100500050870400720400960002093004000081092069254080200940000007300846400500239,684129573953876421721435968872693154345781692169254387236948715597312846418567239
000761920240000006067502380130028050005010009402300610000280705700000003300406102,583761924241839576967542381136928457875614239492357618619283745724195863358476192
704001659005480002001009074408025961006000503093816247340158720052093408007642395,784231659965487132231569874478325961126974583593816247349158726652793418817642395
360094250405612083029000067000159320006280004291003875000021600980070002600040038,368794251475612983129538467847159326536287194291463875753821649984376512612945738
700800402860024519002009800306050007000600000507083621294016008038000154105348200,719835462863724519452169873326451987981672345547983621294516738638297154175348296
600724895708690134490810200000109760134200900967058400570001000346082510280006049,613724895728695134495813276852149763134267958967358421579431682346982517281576349
890230047751600820032708596300472918249301675070500234513820069627950080084007352,896235147751649823432718596365472918249381675178596234513824769627953481984167352
004050020207034156005000008032007004001080000480500000028346095040000083950278400,814659327297834156365721948532967814671482539489513672128346795746195283953278461
054723981027008653001960007005090308300200090706004000403002060079140030000830574,654723981927418653831965427215697348348251796796384215483572169579146832162839574
005900430192304800374508091240006000718295300509700000000412000051609742400850000,685921437192374856374568291243186579718295364569743128937412685851639742426857913
006905243000006000974231805628300507300000024057602000003028090891003050562040708,186975243235486971974231865628394517319857624457612389743528196891763452562149738
803000714007931002250007000010060300730180906906304008060403081082015090174298503,893526714647931852251847639418769325735182946926354178569473281382615497174298563
040003009075040003091760000769000000030600910100902300504030790980057060007401008,846523179275149683391768254769314825432685917158972346514836792983257461627491538
000070015900300078100952063719003040532060109040010007365800020090030050074105096,423678915956341278187952463719583642532467189648219537365894721291736854874125396
080091720097608504006735891700000050043000160902004087000300900604950018570800643,385491726197628534426735891761283459843579162952164387218346975634957218579812643
705140002012000470000027019007694201901035684506001397069500700470369100103002068,795146832812953476634827519387694251921735684546281397269518743478369125153472968
009860021618007395052301064240578016507210000900000250800140000394700002100900540,439865721618427395752391864243578916567219438981634257825143679394756182176982543
050000208020001796981002500005708342702309080368000971800040150536107020000035867,657493218423851796981672534195768342742319685368524971879246153536187429214935867
000705310301084705000100000010256900972431050065090130100070280500042090009008540,694725318321984765758163429813256974972431856465897132146579283587342691239618547
040200930932604010780009250000003700007540603000871490015020309620390100300410500,541287936932654817786139254458963721197542683263871495815726349624395178379418562
502910000073024096094073080809032600000109000421008030345097108018465300000381420,582916743173824596694573281859732614736149852421658937345297168218465379967381425
108006000039107802024905100473010020001402780085000300890600010506004073047250000,158326497639147852724985136473518629961432785285769341892673514516894273347251968
000001982004090003300200400601000000907134000002659074003400090009007038176900240,765341982214798563398265417641872359957134826832659174583426791429517638176983245
002700004403065010971400206205076430300921567006050020800500040009000000034107600,652719384483265719971438256295876431348921567716354928867592143129643875534187692
489070000000001680156820379900000200061200000300145800724500060803700500090000008,489673125237951684156824379948367251561289437372145896724518963813796542695432718
906080300058047000721509086680900742275000903019720008100200030090076051030418600,946182375358647129721539486683951742275864913419723568167295834894376251532418697
000478090000000007090163200043007106501009700267501984000700809672980005859010002,326478591418295637795163248943827156581649723267531984134752869672984315859316472
807162503352904670690000020539426018026001345080570960000610009900040150400039080,847162593352984671691357824539426718726891345184573962278615439963248157415739286
706310852300082090020569030103906200068403010045071060500000024009230685002140903,796314852351782496824569731173956248968423517245871369537698124419237685682145973
100030450684059000000407000741900060000300000503000000079064501030721009806093207,197638452684259713352417896741982365968375124523146978279864531435721689816593247
730000009520090817100087360800729000400038092279500000082004506047805021610972480,738156249526493817194287365863729154451638792279541638982314576347865921615972483
693218007701630089805900603050000398938056000200890100307000920082569730010370004,693218547741635289825947613156724398938156472274893156367481925482569731519372864
493000700215008360607010005002080000950000842000004190500000073078090210009430058,493562781215748369687913425742189536951376842836254197564821973378695214129437658
893120065421560008060983002052609814608050309910800650247396580186005290009018470,893124765421567938765983142352679814678451329914832657247396581186745293539218476
020790040479010050510034009140070003008103064005409007000000400080561902950300081,823795146479216358516834729142678593798153264635429817261987435384561972957342681
800520060600071800204003097089300600300700900750960010000240009420006758970030046,837529461695471823214683597189354672346712985752968314568247139423196758971835246
050000016000100400740689000500001007000920000006070980397800050815097364000503798,952734816638152479741689523589461237173928645426375981397846152815297364264513798
570046000000079280109305640037900408905000300000000970240098000056400800801600030,578246193364179285129385647637912458985764312412853976243598761756431829891627534
000615002600073041950804700804530100360400200700006003008160000206359807003000005,437615982682973541951824736824537169365491278719286453578162394246359817193748625
300806091600709050100023007900187430001200579240005080003078025500000000760042900,374856291682719354195423867956187432831264579247395186413978625529631748768542913
649512000520807060780964251300001675000059100052780090235070040906020000804693020,649512738521837469783964251398241675467359182152786394235178946976425813814693527
000352006563070004209041700400086007670023100000004685001008000000030970004207508,147352896563879214289641753495186327678523149312794685751968432826435971934217568
600004800018305002400008009870200350000936278060500004200600907540019623000072501,693724815718395462425168739879241356154936278362587194281653947547819623936472581
050000034010028965600000021385640190001950400204087050546009300009500206103876009,952761834417328965638495721385642197761953482294187653546219378879534216123876549
048109300000037084300050210050360001203090005007580603402905000080003000700846900,548129376921637584376458219854362791263791845197584623432975168689213457715846932
000245008805001030000983040208069403690410702450730000500000000064007000100000894,936245178845671239712983645278569413693418752451732986589124367364897521127356894
059042760001000294274968531736089042540600983198024657087000415023010870415897326,359142768861753294274968531736589142542671983198324657987236415623415879415897326
100902000006030052200580010705200080043805026082403700360009040509041030400000967,154962873896137452237584619715296384943875126682413795368729541579641238421358967
000400002205009103063020049938010050670500038004008900190750824000180007080942600,819435762245679183763821549938217456671594238524368971196753824452186397387942615
165900020009452000002070800970513240210009605540200071050100002097304500000060004,165938427789452163432671859976513248218749635543286971654197382897324516321865794
085070000720651900009082007208004659056820140300065872000510708801000090030298010,685479321723651984149382567278134659956827143314965872492516738861743295537298416
071050864306748105000062937017085003502010700800970050700531480030800000058006379,271359864396748125485162937917285643542613798863974251729531486634897512158426379
200003406900406127607000035032000679100600000000900240020000564075160900300548712,218753496953486127647291835532814679194627358786935241821379564475162983369548712
378069000400200860210050930090040001100376508830090000980630705000504610061900000,378469152459213867216758934695842371142376598837195246984631725723584619561927483
840060217560827309732419050208945700090108500000200001125394008000050030400682005,849563217561827349732419856218945763697138524354276981125394678986751432473682195
604001030007630000913087040005000060008706003000100890709400085502978310800000070,654291738287634159913587246375829461198746523426153897739412685562978314841365972
000703820008091357000082609063245070041860532007010486702900000590000000000004790,619753824428691357375482619863245971941867532257319486782936145594178263136524798
070051063000400075028607019069040000810006000000082697002000130300910020180200900,974851263631429875528637419269745381817396542453182697792564138345918726186273954
100904503049238607073005004398050001005710000410800350084597100000301009930082745,126974583549238617873165924398456271265713498417829356684597132752341869931682745
000108407700500082080740600002050004069204730004900021200800340608023000003600218,325168497746539182981742653872351964169284735534976821297815346618423579453697218
703060809000529003060008015845900030192300547070001002007603100004010056631895004,753164829418529763269738415845972631192386547376451982527643198984217356631895274
700006300390487100401020600040003816008900702017000493100008000804690501569000084,782156349396487125451329678945273816638914752217865493123548967874692531569731284
082051003000069000390000504008014096900800457406003080804030020030180000009002738,682451973745369812391278564528714396913826457476593281864937125237185649159642738
900013506000860972800900430010007020050090304004000000103429657090080200025000090,942713586531864972876952431319647825758291364264538719183429657697185243425376198
764205008821069340005010620189070050006004800000000060458007000307000180010843000,764235918821769345935418627189672453276354891543981762458197236397526184612843579
003906085005008006869050103206400058000003614000670300072300069080509000690280500,713946285425138976869752143236491758957823614148675392572314869381569427694287531
087900200953010000261087039300628790620009140700004020506091372072000014039742650,487953261953216487261487539314628795628579143795134826546891372872365914139742658
040000080013009250926005470034160005180954002560038040650390004400001600301046520,745623981813479256926815473234167895187954362569238147658392714472581639391746528
000009810200500397049070500400006009761893400090050080005031908004602170017040200,573269814286514397149378526458126739761893452392457681625731948934682175817945263
730018562285639047601027380000040790807201405400000600304800010020100870008000253,739418562285639147641527389512346798867291435493785621354872916926153874178964253
030206905029354067060090203693510470800600050005408691902005030400023506000000720,734286915129354867568197243693512478841679352275438691982765134417923586356841729
074902806002700409100486050620500790057830001310000000946105002030698074080000960,574912836862753419193486257628541793457839621319267548946175382235698174781324965
000980200267143895890200310709400638010670000006000040000700023371000009000036007,134985276267143895895267314729451638413678952586392741658719423371824569942536187
005080706132407800007009010004038020700002900000090153001006584006105009579803260,495281736132467895687359412914538627753612948268794153321976584846125379579843261
160200005087060190050908600034006000805324010000780000000400300000051200910832504,169247835487563192352918647234196758875324916691785423528479361743651289916832574
028367495360005000570219608287000963491030002630972184710526849906700501052190070,128367495369845217574219638287451963491638752635972184713526849946783521852194376
684070010290030050075016908020800190009062084010090706040000000950003461000020030,684579312291438657375216948526847193739162584418395726843651279952783461167924835
100000580830700000000840000007004810040030205502087900703409000061078304009103768,124396587836715429975842631397254816648931275512687943783469152261578394459123768
520970400063020091080030605000700806600802000930000200390250160800064900100380002,521976483463528791789431625245793816617842359938615274394257168852164937176389542
520000080896000407000000002078400500405020098132809000051008079080905603649300005,523794186896231457714586932978463521465127398132859764351648279287915643649372815
600090850004065092509040010802674935760320480043080076056038107038407060100256048,621793854384165792579842613812674935765329481943581276456938127238417569197256348
000208063530000070200173980070400008420801057009000100064500019002009000900384026,791258463538946271246173985175462398423891657689735142364527819852619734917384526
901002705060758091758930460670510800500020610000060259087000540300104006496075128,931642785264758391758931462672519834549823617813467259187296543325184976496375128
708009125203000000190007806000013780000900500002005310030600278600358090819700000,768439125253186947194527836546213789381974562972865314435691278627358491819742653
017805020095741803804000500608159007409687000570023000903508610100390050750210090,317865429295741863864932571638159247429687135571423986943578612182396754756214398
083050900001006500070900060400619027716235890039004000000142709000307006100500003,683451972941726538572983461458619327716235894239874615365142789824397156197568243
605400007483907506010205003570830601360002000040001302704000000000100930100020765,625483197483917526917265483572839641361742859849651372734596218256178934198324765
002640097800030000704001860457000038900380072203705140049000051025100006078000020,512648397896537214734291865457912638961384572283765149649823751325179486178456923
000100508100008003080024601200819700004563280000207030025731064060490800001602050,432176598176958423589324671253819746714563289698247135825731964367495812941682357
850029006004170390379000051100534970000907085500260030980640510000790063706051400,851329746624175398379486251168534972243917685597268134982643517415792863736851429
490301786560070009080000403051042600046000905809600000670020091300094500000106004,492351786563478129187269453751942638246837915839615247674523891318794562925186374
000610030621070405903050810800200700400000300207005689004028000160094500085761904,548619237621873495973452816859236741416987352237145689794528163162394578385761924
201546000300289407800030526100308254083452000420760008538604972704020080692873140,271546839356289417849137526167398254983452761425761398538614972714925683692873145
000701502214050073700284001576800310321509084480103625043607058062400137100328400,698731542214956873735284961576842319321569784489173625943617258862495137157328496
800630217931570064726004309200361000010005900083207100109740530072150400058903670,845639217931572864726814359294361785617485923583297146169748532372156498458923671
300007065009300040270005930634801029910043080000600000000100200590008104108004396,341927865859316742276485931634871529912543687785692413467139258593268174128754396
957100004183900050062037819621400308504070206009263100216005000045000923398704000,957182634183946752462537819621459378534871296879263145216395487745618923398724561
817002090502490031094075062281030004470001000000004908700800009005640003000009007,817362495562498731394175862281936574479581326653724918746813259925647183138259647
164930200000450306503008100925364708000012694000879530709000060402096853050140927,164937285298451376573628149925364718387512694641879532739285461412796853856143927
597023601000007030000600002870100064640700295230564007010286570000000000002971000,597823641126457938483619752875192364641738295239564817914286573768345129352971486
087400000025391007006805402049038010602504000801900304273659840500180703190703265,387426159425391687916875432749238516632514978851967324273659841564182793198743265
708000000006094028009180736800670302001428000070900400090206000080037269000019004,718362945356794128429185736845671392931428657672953481597246813184537269263819574
002700649900000731374000050000073090080069000600001874431650987020010400060947000,812735649956284731374196258245873196187469523693521874431652987729318465568947312
504120793600005814719080562040002050050691248962050107496817005000003680238000071,584126793623975814719384562841732956357691248962458137496817325175243689238569471
300069004420870900700000362290400081843056090017920043100304008000785126508600030,351269874426873915789541362295437681843156297617928543162394758934785126578612439
000005720705082000008340000000408000689000402100250076800000109902804067416900005,341695728795182634268347591527468913689731452134259876873526149952814367416973285
607100000900068002102397856506080300008503090090600048060009183010000470000800065,687125934953468712142397856576984321428513697391672548264759183815236479739841265
300000489027009005095060021938720050001354000540801306009500048053040010004012560,316275489427189635895463721938726154671354892542891376169537248253648917784912563
000000084470090260286007009128000430067084501900710620040900312012038075030501040,593162784471895263286347159128659437367284591954713628845976312612438975739521846
030029050802365000095408000048000702020000010009052004080530200050000679274690500,437129856812365497695478123548913762723846915169752384986537241351284679274691538
800602009291743508060981740040000820000019600030400090050170000000000901010090405,874652319291743568563981742149567823782319654635428197958174236426835971317296485
501800206002036701780009500210093400908265310003000905109347052007951004304082170,531874296492536781786129543215793468948265317673418925169347852827951634354682179
470000306092013507360405290010307904006940000043061000120004600000100429000709050,475892316892613547361475298218357964756948132943261785129584673587136429634729851
504093000260500700730000540073100250195027080000000407800200905307000001912000800,584793162261584793739612548473168259195427386628935417846271935357849621912356874
070832100040065072052000960000601547507040010400073089704009000021006700065007091,679832154148965372352714968283691547597248613416573289734159826921486735865327491
780300002015000000430000000001038009840600571297540386000907630306020000050003720,789316452615274893432859167561738249843692571297541386124987635376425918958163724
000982105300006907009300040001430869900560723030000004000000001104600358000004096,467982135325146987819375642251437869948561723736298514692853471174629358583714296
040290130000430579007000000000003910050871002601920385805700243400082001010340050,548297136126438579937165824284653917359871462671924385895716243463582791712349658
010900605000002403267340810601003000000006537735400180300000250050000004079050368,413987625598162473267345819681573942924816537735429186346798251852631794179254368
948372100030005080002408370519206407076190005823540090267854903304001560100609702,948372156731965284652418379519286437476193825823547691267854913394721568185639742
900008000042090035800425009080067054000083906126049380413000090700900540000004008,957638421642791835831425679389167254574283916126549387413856792768912543295374168
000098076900627543006000890300500904000400300009030051023016089000003600601005007,254398176918627543736154892382571964175469328469832751523716489897243615641985237
862090547354080001709254863100840906920005300000900010230009470500172039690008150,862391547354687291719254863175843926926715384483926715231569478548172639697438152
678032090000000000500806020804000300951023678036050400007285000095000086003009205,678132594312594867549876123824617359951423678736958412467285931295341786183769245
760903200008000903050800074042500630005670401671390002000265710027109800090740325,764913258218457963359826174942581637835672491671394582483265719527139846196748325
462035089509460030310002005241673590756840123903020067194000350820316004030954012,462135789579468231318792645241673598756849123983521467194287356825316974637954812
283001005079503824040892700068007052951604370027008106002305467700486209600270083,283741695179563824546892731468137952951624378327958146892315467735486219614279583
350708209809260107007954680538640000710090065692081000961020738270006401403170526,356718249849263157127954683538647912714392865692581374961425738275836491483179526
502704060013090050670250900130400670026001090704069012907580000000030004305140729,592714863413698257678253941139425678826371495754869312947582136261937584385146729
010300409703859260900000000067100043005283710000060025826907000100000002009026008,618372459743859261952641387267195843495283716381764925826917534174538692539426178
300050109600002500850403600070008903008900407439071800000080304900020760045060201,327856149694712538851493672572648913168935427439271856216587394983124765745369281
100305680900284013305010290069570148741809300853400902618752039492008705537946821,124395687976284513385617294269573148741829356853461972618752439492138765537946821
000700506007186039030905087009007103076800040005000768004208005092604800783009020,948723516257186439631945287829467153376851942415392768164278395592634871783519624
600050017040017630070300900001500069567103024900468001300601790200009056790045083,639854217842917635175326948481572369567193824923468571354681792218739456796245183
019060804004093560000840903005028000860970230000601070050207049490506002620039050,319765824284193567576842913745328196861974235932651478153287649497516382628439751
076082100502694800084703062267400310403120050801370246000030005145267080030905621,376582194512694837984713562267458319493126758851379246629831475145267983738945621
002510064004026500000704019000603040600000173000180620040069002325041700860070001,972518364134926587586734219217653948658492173493187625741369852325841796869275431
163700200000206700200081693700000004500078010020050870091500000607840025402007086,163795248984236751275481693718923564549678312326154879891562437637849125452317986
040230680002680090000000400713846259000700863080320704027153940901062008006070005,549231687372684591168597432713846259294715863685329714827153946951462378436978125
405097031003625008902000006030269085048003002050708003316970800000500020520304600,465897231173625948982431576731269485648153792259748163316972854894516327527384619
050031604600004908142000703300496075000108040094005000000500000700010400061840502,859731624637254918142689753318496275576128349294375861483562197725913486961847532
301000000020060043506173002800010000054300700903507008005638900100709006608001507,381294675729865143546173892867912354254386719913547268475638921132759486698421537
000563170069001035003080620430810960180709200007006410901000340008004502320090000,842563179769421835513987624435812967186749253297356418951278346678134592324695781
000705000010900005005086431108007046003002000506130007630070028001000064407600910,364715892812943675975286431128597346743862159596134287639471528281359764457628913
083706040070420839000000060000890506419005000056300904060540007100068400504000608,983756241675421839241983765732894516419675382856312974368549127197268453524137698
087009004400376580036000017650003100072000346000000200004630859820005000000080703,287519634491376582536824917659243178172958346348167295714632859823795461965481723
104000053386420109795000428470509210560300080819670534937010805641700392258936701,124897653386425179795163428473589216562341987819672534937214865641758392258936741
018059740300000052020130000984372610000060090501008030259800300046703000100005008,618259743397684152425137986984372615732561894561498237259846371846713529173925468
761030500530080240428090000040000000805602039092803000950710402000000080000425010,761234598539187246428596371346951827875642139192873654953718462214369785687425913
000897000001540027070201030580030010920410305304052960032984100069005084000120093,253897641691543827478261539587639412926418375314752968732984156169375284845126793
000007005075900062380060917009208470800000153000000009501702600008546000060819000,916327845475981362382465917139258476827694153654173289541732698298546731763819524
549001738367008001200073040000900005000705460135840070004000307780350006023080000,549261738367498521218573649476932815892715463135846972654129387781354296923687154
008452013030100000000000500802064731700010869690378200000603045000029107009700000,978452613235196478416837592852964731743215869691378254127683945364529187589741326
926703480340000200875062090010070030708609540450038970207000014000391700000200050,926713485341985267875462193619574832738629541452138976297856314564391728183247659
059020046260000500040000190000913020312784600070602018890030067005800901600100200,159327846268491573743568192586913724312784659974652318891235467425876931637149285
000000039008970412000034000402503068030210000090487103600050281000000004070002396,754128639368975412921634857412593768837216945596487123643759281289361574175842396
408010693190006724206070510000400900802060041649138050007001009964000105381000460,478215693195386724236974518713452986852769341649138257527641839964823175381597462
390000704607008025000076930769050080125600479400200510070000802802009051010860390,398521764647938125251476938769154283125683479483297516976315842832749651514862397
751300894869005201423810050004081000197506080280430019302154908605090347040600105,751362894869745231423819756534981672197526483286437519372154968615298347948673125
000001009000000026042086530283090000506720394900510080001049060030002001428067903,365271849897435126142986537283694715516728394974513682751349268639852471428167953
300842600008000293200307040402000000060004931189730020003408100951000078004905360,395842617748561293216397845432159786567284931189736524623478159951623478874915362
604715900809042000005090002090206700400900321200004000160409830502800610000561070,624715983839642157715398462391256748456987321278134596167429835542873619983561274
092080074000007908706410000350720000078006250200045000905074000027100049840052060,192583674534267918786419325359721486478396251261845793915674832627138549843952167
000600039506700000104800002709540060410060900800309124000007400301002700070430210,287614539596723841134895672729541368413268957865379124652187493341952786978436215
852001970069080041104090300091030000008100635000008097086050710020007000007903820,852341976369785241174692358791536482248179635635428197986254713423817569517963824
740800200000241790203700458960002870020600139080970004000019502002000347800407910,749853261658241793213796458964132875527684139381975624476319582192568347835427916
035720090700040302809503700070000960084095000000000280267008000308610000590432008,435721896716849352829563741172384965684295137953176284267958413348617529591432678
080017350051382090023000810060100987040800203000000000408200000076030008310468070,984617352651382794723594816265143987147859263839726145498275631576931428312468579
060495003047386105083200964015074090000500000004830516451968700609750001720040659,162495873947386125583217964315674298896521347274839516451968732639752481728143659
400100000610400702800020341380016000000000030709002060560793008204860050008000617,492137586613458792857629341385916274126574839749382165561793428274861953938245617
350280460290340058006951700405000690000590070700000345500002000073865204104000000,351287469297346158846951723485173692632594871719628345568412937973865214124739586
498206003627003900010009062106037429280090300973042108030000640040300890801054200,498276513627513984315489762156837429284195376973642158539728641742361895861954237
800005300600270908302198456008526190020004805536981002063040500005000039100352080,819465327654273918372198456748526193921734865536981742263849571485617239197352684
012040000708200140004708020940850030820300014006000700400080370003005800001073490,312549687758236149694718523947851236825367914136924758469182375273495861581673492
867005000502640798149837526000314000701906345324070609000000072073469000000780900,867295134532641798149837526956314287781926345324578619698153472273469851415782963
006057290020409507090080431504700010070200804261045000000020009003000006910000045,436157298128439567795682431584793612379216854261845973647521389853974126912368745
205709160300060750700004090030605902009000030650390047804903006507046309903520481,245739168391268754786154293438675912179482635652391847824913576517846329963527481
048009351000543008305718426903084670874006010016350840589601230000090185021830000,748269351162543798395718426953184672874926513216357849589671234637492185421835967
020390470790000605610080092800051003350400768000003010107000000009132000230970000,528396471793214685614587392846751923351429768972863514187645239469132857235978146
040291870000078064020006019100800900090005702450027000010604327000700400000352196,645291873931578264827436519172863945396145782458927631519684327263719458784352196
845261700000840605013900200400137006700052380350009107000300000907500460100004503,845261739279843615613975248482137956791652384356489127524396871937518462168724593
090070534175384020400095100001547092758921600009608001506013079900400310304059268,892176534175384926463295187631547892758921643249638751526813479987462315314759268
156240009008650217720918650097102305384005001510094768070436592009571486005029073,156247839948653217723918654697182345384765921512394768871436592239571486465829173
000300948010047652000069000100200560405000001900001004602073005500690720803000196,756312948319847652284569317137284569425936871968751234692173485541698723873425196
510907806060508004087306902739060280051702000604183000340079000005830040008050329,512947836963528174487316952739465281851792463624183795346279518295831647178654329
060597831100802749700400500904700000605100200800306090006010057371050028589003406,462597831153862749798431562914725683635189274827346195246918357371654928589273416
705400209012006307860230514600100000020800045900742106204300651500000870080501402,735418269412956387869237514643195728127863945958742136274389651591624873386571492
320018400040075120010094008136000700805140003290030000000080040001903072002000935,329618457648375129517294368136529784875146293294837516953782641461953872782461935
978023000502001708004007029251798460093200000040105902130000690000006005600009000,978523146562941738314687529251798463793264851846135972137852694489376215625419387
402060108901530247057021030705000360120350090008092571070000000604000005003206489,432769158961538247857421936795184362126357894348692571279845613684913725513276489
701800040546300200093102756000000637100400098007030124460010005005000400010000300,721865943546397281893142756984521637132476598657938124469213875375689412218754369
006350741070600523304100000047296300000730094000540006020003059405900830003805012,286359741971684523354127968147296385562738194839541276728413659415962837693875412
609050008070900650080102000500290030002007000097630004041876095050320460030541000,629753148173984652485162973514298736362417589897635214241876395758329461936541827
000947060341068020670203050703004000890031074124795836030056089517380602980472513,258947361341568927679213458763824195895631274124795836432156789517389642986472513
500089002392470800804025703080060300400298005001503600158030000040802030203000008,517389462392476851864125793985761324436298175721543689158937246649812537273654918
815004936240030817706091500150607089002009041090218360004960150508100492020480073,815724936249536817736891524153647289682359741497218365374962158568173492921485673
030021860000605003100830740308057014450010300706304050000000080070043090005768001,537421869984675123162839745328957614459216378716384952643192587871543296295768431
007803009480079105903040870095430000000507000034900510040020001800105300060090700,217853469486279135953641872195436287628517943734982516349728651872165394561394728
295008700108907056060521408609785000003100675500060180026450010934000527851070060,295648731148937256367521498619785342483192675572364189726459813934816527851273964
700934580900000062800207094085040076002508910090100008043791020078653149519082637,726934581934815762851267394185349276462578913397126458643791825278653149519482637
050946000682000904409002630901603708000001045830270169160005403593068270700139586,357946812682317954419582637941653728276891345835274169168725493593468271724139586
009000007000630048608710092874061000036000201100350700000003800925187036480526179,359842617217639548648715392874261953536974281192358764761493825925187436483526179
300297018000001020014586900000000089000600742480109060571902030900000601830005097,365297418798341526214586973623754189159638742487129365571962834942873651836415297
706100090020008070903700146000071608800453210010980037008009700000060004004810065,756134892421698573983725146349271658867453219512986437638549721175362984294817365
070491000000023700391578060040915600600784092710200508003002000067340821024000936,276491385458623719391578264842915673635784192719236548983162457567349821124857936
000710630060000987390680120740100268002000009000007001104570090058930040600408510,825719634461352987397684125743195268512863479986247351134576892258931746679428513
905367480032090000007002050078230040000850973304600825000720001050010204103000008,915367482832495617647182359578239146261854973394671825489723561756918234123546798
702096500609000008004002670068300200043820016907050300000975802896200400205400931,782196543659734128314582679168347295543829716927651384431975862896213457275468931
045001000100086049079003100306798402002604000794320000051869074467102000000400060,845971623123586749679243185316798452582614937794325816251869374467132598938457261
