Puzzle,Solution
000087000705041300890530000400700800200000097000003005600008003030000970004006002,342687519765941328891532764456729831283415697917863245629178453138254976574396182
007208046045000000080501000000426000000900080100070900692300010400062008030009060,917238546245697831386541279879426153524913687163875924692384715451762398738159462
601008000004001009500604720400500008200009070000800100003706900060190000072085600,621978534734251869589634721417562398258319476396847152143726985865193247972485613
006200100000001002301500079009000020014690500030820001400015200000080053902000010,746239185598761342321548679879153426214697538635824791483915267167482953952376814
030000800005000370400009156100700280300000060002605910900100042070000630000423000,739516824615842379428379156156794283397281465842635917983167542274958631561423798
040800700105006028780000060000005030538009002600007081060001200070000000003724800,346812795195476328782593164417285639538169472629347581864931257271658943953724816
157460892938072040002000005000300600000004000094010000020790008400030900500200000,157463892938572146642981735815329674763854219294617583321796458486135927579248361
008100096000006008002000040160007080250000000000290607720014800506900431900300000,478125396395746128612839745169457283257683914834291657723514869586972431941368572
002001000009045020180020600000060300000930000031058009076000095200006000903507400,342671958769845123185329674594162387827934516631758249476213895258496731913587462
306000015508710009001856007000492008000600000002000396800000200030207050000005080,376924815548713629921856437163492578795638142482571396857149263634287951219365784
004020050000900100000054907400000000709536000506008000000060700080003594397200008,974621853253987146861354927418792365729536481536418279145869732682173594397245618
000000931009003408000410020060000749194000000020008000000320500000000800300507092,472865931619273458538419627863152749194736285725948316987321564251694873346587192
000405200500000060000890005406002000300906870900000006800204001679003000210059300,793465218548321769162897435486712953351946872927538146835274691679183524214659387
000040703090600082305000000700000600036071004002000301000062038009030007600785000,168249753497653182325817946714328695936571824852496371571962438289134567643785219
000024000040000805071300260204005000000002401760090308007000000000076003406208070,683524917942617835571389264214835796398762451765491328157943682829176543436258179
020800000079300800400070300007038600000004079000009430000500010108020007750003006,326891754579342861481675392947138625863254179215769438694587213138926547752413986
210570903000000600540002000000000005980000300030047009109053800803204007002090000,218576943397418652546932718721389465984625371635147289169753824853264197472891536
090310800630004200800007000062081739000040000080000020000405981005000070308020600,597312846631854297824697513462581739759243168183976425276435981945168372318729654
600753910090604007005910200006000830000000600900080142100879400080400000200000000,628753914391624587475918263516247839842391675937586142153879426789462351264135798
800000050610080900004100008280050000001300086906410070000000000190034007408720090,839246751617583924524179638283657419741392586956418372372961845195834267468725193
000360007000900020160200590816000002500008019479000000005746000600000085000009060,298365147753914826164287593816593472532478619479621358985746231647132985321859764
400000000007000050000007600803279410600305908000040000000038000020600370360790005,436581792287963154519427683853279416674315928192846537745138269928654371361792845
000000107000270590007009000054090001970001820108520000080002403340060000600030900,592486137816273594437159286254398671973641825168527349785912463349865712621734958
701092500900080047005400002000523006004010090030009000050000000019000803000030600,741392568923685147865471932197523486284716395536849721358967214619254873472138659
500030400000015200080004690210003006005420780347600000702000001000300000890007050,529836417476915238183274695218793546965421783347658129732549861651382974894167352
000945310093026005000000002000000400385000097704500000010430720000209500930700000,278945316493126875651387942169872453385614297724593168516438729847269531932751684
030902001008170009000008000200890070000620010893000200000407106010380000007210400,735962841628174539149538627261895374574623918893741265382457196416389752957216483
000380070400000080003160050700008000062000500000005407038000700006030002270056001,625384179417529683893167254754218936962473518381695427138942765546731892279856341
005000400067080000009010008708160034096403005530000600050000200000056009600071000,815739426267584391349612758728165934196423875534897612951348267473256189682971543
067100000580000070009008026000090000704006008090320450630000007001400030000000209,267145983583269174149738526315894762724516398896327451632951847971482635458673219
001000905080005001053401067600800100030000008004050090005000012000069530000020870,461237985782695341953481267629874153537916428814352796395748612278169534146523879
000025000600300020002419730000000098030900052005000600003000847060080013900007000,379625184641378529852419736416752398738961452295843671123596847567284913984137265
700500000308460205000003000002870000903000780006004000004012030200095800630008001,761529348398467215425183679152876493943251786876934152584612937217395864639748521
000870260000000007400502010695200000008300006340096875000004690003000000004923000,539871264216439587487562319695287431178345926342196875821754693953618742764923158
500000070098206350200000100800009200620150000000700010010025748000000500702600000,534891672198276354267543189871439265623158497945762813316925748489317526752684931
102049037700806920850000000003070060900008000000420010000700002007090000080001004,162549837734816925859237146413975268925168473678423519391784652547692381286351794
740802056900073400000000000400020093093000648008000000670200000100007200004061007,741892356956173482382456179417628593293715648568349721679234815135987264824561937
000000900240903000000600820051790302000006000300240000100800030905074000430025060,816452973247983516593617824651798342724536198389241657172869435965374281438125769
000934807401570000080200950050740006020600403300020700000401000004067500000090000,562934817491578362783216954958743126127685493346129785639451278214867539875392641
800010000400080000007000020034096200070000950100203000301470600080000412600009378,863912547452687139917534826534796281276841953198253764321478695789365412645129378
008000200053004060209670305000003008936008570001090000080000700000807040410009002,768935214153284967249671385524713698936428571871596423685142739392857146417369852
063048000709600400000070080307000069906007508000300074592803000004000300000700020,263548917789631452415972683327485169946127538158369274592813746874256391631794825
180047906000039000000201700070005810000000005420000007007090450800002609050800100,183547926742639581596281743679325814318764295425918367267193458831452679954876132
073600002500000000000013840040000000600480030100060200020000079906074100700005068,473698512581742693269513847347251986652489731198367254825136479936874125714925368
001000050600009201900010070006930008070452000002008003007500012000600900210780300,721346859654879231983215674146937528378452196592168743867593412435621987219784365
001509380003800007020000906435000000000008690000002013002083504006000000098000030,761549382953826147824317956435691278217438695689752413172983564346175829598264731
009000300005007100700610900041902000800006009090030025400721500000008040006009030,219845367365297184784613952541982673823576419697134825438721596952368741176459238
800000039000540000100096005019400000700000403005008100300100900001207304008000002,854721639296543871173896245619432587782615493435978126327154968961287354548369712
500600030200039000300248760140006000052100000000004270610480003000300008023000010,584671932267539184391248765148726359752193846936854271619487523475312698823965417
000463000360075009270100000000309076630040000001680230003000020800001057710000000,159463782368275149274198365482319576637542918591687234943756821826931457715824693
701603000400500730080000000090000008030900010617050090000005906005006107020180003,751623849469518732283749561594361278832974615617852394178435926345296187926187453
008009100000000092043200007200086000009100060604030700062000000490768200007000500,728649135156873492943251687271486359539127864684935721362514978495768213817392546
150000270004000000000010905200000080680000007000500004070450360436098052008070410,153849276794625831862713945247961583685234197319587624971452368436198752528376419
060081007003000010000000406400000501501249700809006000000900070008670900000524100,964381257753462819182795436426837591531249768879156324345918672218673945697524183
000301200067002000300080070070000150203145009509600004600000407045003020000800000,854371296167592843392486571476938152283145769519627384638259417945713628721864935
307590461006001002200300700070218300054003000000700100000030000000400910400000625,387592461946871532215346789679218354154963278832754196521639847768425913493187625
005070280079400600083000040030690504400008900096043070000002060900704028000000000,645379281279481653183265749832697514417528936596143872358912467961754328724836195
010300070300000020097000048580001460700050000900700100006008005250090000030260700,812349576345876921697512348583921467721654839964783152476138295258497613139265784
604093070001006040080000600000000000090604138203178005506000083070000020400000710,624593871951786342387412659148935267795624138263178495516247983879361524432859716
756030002419008000000000000040000069608001425000006100070420091020600000004003058,756934812419268573382517946147852369638791425295346187873425691521689734964173258
009042000000008910008900035500029004601000000240000009065081207000004500300000860,139542786456738912728916435583129674691457328247863159965381247812674593374295861
059810700000300009062050000000140280100700095000000000500061030010230006800000020,359814762781326459462957813695143287143782695278695341527461938914238576836579124
400080270000007000097005040000000000951040000062001084006800420020300600003060710,435986271618427935297135846784653192951248367362791584576819423129374658843562719
352070006100004000040860020027030100000097000000001030408000590003002608000000010,352179486186324975749865321827436159531297864694581237478613592913752648265948713
000000708020040010600300920709400052002760000804003070090802007000107000000090000,945216738327948516618375924739481652152769843864523179491852367286137495573694281
060080410700000000090003000000000040600049037023507000007031062000400100081206050,365782419712954683894613725179328546658149237423567891547831962236495178981276354
072000000500003400000070920040200183000700000006038059093142060800000004001065090,172984536589623471634571928947256183358719642216438759793142865865397214421865397
004350000005000200000000004902010603063000001040800000407608135090001408300005902,174352896635984217289176354952417683863529741741863529427698135596231478318745962
108000567029073014040000900701300000400010200000900080900700008000001602074000059,138249567629573814547186923781362495495817236362954781916725348853491672274638159
003597006206008000000600090405700002902000070170052640000910003000200005004000900,843597216296148357751623894465789132932461578178352649587916423619234785324875961
005000367304007000007010000020930600450020973000000002070063090001049205009002000,185294367394657128267318549728935614456821973913476852872563491631749285549182736
008960007000000968000008203003090500100030009809452001030109006007040000200000730,328965417715324968946718253473691582152837649869452371534179826687243195291586734
800500000050020300020187004003098260000000009010400008738900000000374006100050003,876543192451629387329187654543798261687231549912465738738916425295374816164852973
300508000600000048089000170000403500000600420020000060013806000000037900800140030,341578692675912348289364175968423517537681429124759863713896254456237981892145736
420070000500002610300600700007005400010064070600800090100200007003090004940030506,426173859579482613381659742897325461215964378634817295158246937763598124942731586
000053600009000054504002700400000100003004008000901070305780010901300040680005030,718453629269817354534692781427568193193274568856931472345789216971326845682145937
008000036030000500007030829940020708600400000000076000000180200100609000700003080,518792436239864517467531829941325768673418952825976143356187294182649375794253681
701083964430000007005670003003001408000000300100800000008490610009000000560008030,721583964436912587985674123693251478852746391147839256378495612219367845564128739
000020091002007640006310005030970450000000130500000072060140300003000209090000060,354826791812597643976314825631972458729458136548631972265149387483765219197283564
008006003000000087064000912010097030290100000007082006000000850001000300980304000,728916543139245687564738912816497235295163478347582196473621859651879324982354761
004200070790000043600403085000301000000007008100940700803000004406052300020000000,534298176798165243612473985247381569369527418185946732853719624476852391921634857
006091000000060000790004030903400570000903408800000090580100204400076900100200050,356791842248365719791824635913482576675913428824657193587139264432576981169248357
005908000900006010000470900230080070000100846060750200073090000000005307002040098,725918463984536712316472985231684579597123846468759231873291654149865327652347198
300060000010007029070050080400500300000003962231000840008134000003000070000902130,342869751815347629976251483469528317587413962231796845728134596193685274654972138
083000040020510030010000657057201000000005170200800009300080400040073000000002093,583769241726514938419328657657291384894635172231847569372986415945173826168452793
000003040709000000100000075010007600072008501004200000085096010430100060960030708,826573149759814236143629875318957624672348591594261387285796413437185962961432758
020000604007403000040076008004100800510930000600000040000320000231600080086000027,923851674867493251145276938374162895518934762692785143759328416231647589486519327
090002080010300005007080040000071004060800501040030900208003067009000002004005009,493152786816347295527689143985271634362894571741536928258913467179468352634725819
040008000060030047000000032020003001010400050500092060004005000070029480902600070,743268519265931847198547632426853791319476258587192364834715926671329485952684173
050069280000040350402000000070804000100503048008090500000950073000700401610000000,753169284961248357482375169275814936196523748348697512824951673539786421617432895
104000000000003008006200005007041000409750300010600050003100000840007001050830290,184576923295413678736289145527341869469758312318692754973125486842967531651834297
036540020100009060007008009060870000300450001074092000000080010709000008200010306,936541827128739564457628139561873492392456781874192653643287915719365248285914376
006000000704000001200080040008100002000026380020805410100090700040007053307004200,916452837784639521235781946598143672471926385623875419152398764849267153367514298
070005200865070003024600097508000000000090670000053000706000059200530000000061008,971345286865279413324618597548726931132894675697153842716482359289537164453961728
200360500580000003300007001003016800600000002027000910050003060000570008700090320,271368594589124673364957281493216857615789432827435916152843769936572148748691325
700001850080050020356900000102004000060300092000260100000100308010036900090005040,729641853481753629356982417132594786864317592975268134547129368218436975693875241
000006100100980604007021009080090060270050000090204003039002805020000007000730200,943576128152983674867421359384197562276358941591264783739642815625819437418735296
004010008098406003000000700030108650000005097000004002000001500189057000405003200,374512968598476123612839745937128654241365897856794312723641589189257436465983271
000002439020000010450000007010607380804090000000000091593000042006510908070000000,681752439327964815459381267915627384834195726762438591593876142246513978178249653
004007050050000000009005020090700046100040200746500109400056037600000900000301000,814297653257163498369485721592718346183649275746532189421956837635874912978321564
000670080100000009000193246080001023200038000014207000470000000605010004031000500,943672185162854379758193246586941723297538461314267958479385612625719834831426597
000007294500100007970002000108026000000000000047300006760000050010003860825600009,681537294532149687974862135158926743396471528247385916763298451419753862825614379
206800005000904800048000203709000486003000002005008030600100920002040000080206000,296813745357924861148657293719532486863491572425768139634185927572349618981276354
807000010006070003500800200070508001300906807080000490003000108700000600260400050,827635914196274583534891276479528361315946827682317495953762148748159632261483759
002000000630240195417800600000000086860000010004020000089000470006013059000980000,952136748638247195417895623723451986865379214194628537389562471246713859571984362
500001000420000103031760080000043000080005016140000007003097600000030045760010030,578321964426859173931764582697143258382975416145286397853497621219638745764512839
000000013080035000509021070000560480400902030200100000096208700005000804004000320,642897513187635249539421678971563482468972135253184967396248751725316894814759326
450007008000058390200400000500600080028100400710004000070090100630000070945000002,453967218167258394289431657594623781328179465716584923872395146631842579945716832
007530002020100006040982000000390075006000000900070420069000000408009763030000004,897536142325147896641982537284391675576824319913675428769453281458219763132768954
382100759509000060000085320930000006800070005001800003420000500000041000000003400,382164759549237168617985324935412876864379215271856943426798531793541682158623497
704000001300200080205809000900006045000901300070504002850402700400070003600008000,784653921391247586265819437932786145546921378178534692853462719429175863617398254
020000067100270080807005004080091230000000800600008000390002000005830002078510000,529184367146273589837965124784691235912357846653428971391742658465839712278516493
702089300100000000004200000046090000907006520003000009071320900620004007400010200,762189354185743692394265871846592713917436528253871469571328946628954137439617285
030400200000000800582670300015046000400009008000008060050800004040260150000500603,139485276674932815582671349815346792467129538293758461356817924948263157721594683
009004100000801009304096008000060500070300900600400010000000601001057092706900400,289734156567821349314596728943162587172385964658479213895243671431657892726918435
016000002080000000200000679090001000070065090603900540904108003000000004150204000,716549832389672415245813679598421367471365298623987541964158723832796154157234986
591000000006000009473009006008064030000018020067300894300605000010200000000001750,591486372826537419473129586258964137934718625167352894389675241715243968642891753
640010070031000000700090050000403200072086500000000007014908760950000008000007030,649815372531762984728394651895473216472186593163259847314928765957631428286547139
000080300600700001583000709125003600708960004000001800000000108860200000970000402,217489356649735281583126749125843697738962514496571823352694178864217935971358462
008200639002370080940600025300090570000506000200030800109008000030010000407000010,718245639652379481943681725361894572874526193295137864129468357536712948487953216
000600003080000000500000960065307094000596730030184200000002070900001042008400300,192675483687943521543218967865327194421596738739184256314852679956731842278469315
000002314000080002050000000503294100000300020708601430600409080000010003047000201,879562314416983752352147896563294178194378625728651439631429587285716943947835261
031007006050096700400300100000020060020600410040000200084000600600075030500463000,931247586258196743467358192195724368723689415846531279384912657612875934579463821
000010009050006070008050001003100500000670403090035080610943000309000100500001004,436817259251496378978352641763184592825679413194235786617943825349528167582761934
000050678078000000005070921700800004400000010000009006060590007090083265020000380,312954678978216453645378921736821594489635712251749836863592147197483265524167389
000040000010902500020870049203008005000200000508010027700000496060005782000020050,839546271417932568625871349243768915176259834598314627752183496361495782984627153
804000701603008025010200000400609010300040002960000804006083070000020000008004230,824395761673418925519267483482659317357841692961732854246183579735926148198574236
020065400084900000060038002300080005070050004000720308000000501690000007210000890,723165489584972136169438752342681975871359624956724318438297561695813247217546893
000000040030870002200105009000000480100200063000000210006904008500300100902760000,795632841431879652268145379629513487154287963873496215316954728547328196982761534
000700082310008500000410000400837900030100400086000000000001340573600001801002090,954763182317298564268415739425837916739126458186954273692581347573649821841372695
057004000960008300800970010706000540390040100000850009600400900000000000031089052,157234896962518374843976215786192543395647128214853769678425931529361487431789652
800040000103005000070010080900307001006000400700094025048132690007000004009000530,862749153193865742475213986954327861326581479781694325548132697637958214219476538
800600100604000005090003600000704000000025940000080003570000032006000807182007000,837659124614278395295143678953714286768325941421986753579861432346592817182437569
730056000580002300090081005049000100000040008000010002105000000073068500000027001,732456819581792346694381275249875163316249758857613492125934687973168524468527931
105700420824050000600000000308002000000000081000080560701094008000300004009075000,195738426824659137673421895318562749256947381947183562731294658582316974469875213
007018500500200070000000010200000008000060430000470029650000000000901086108604907,467318592513296874892547613245139768971862435386475129659783241724951386138624957
893041000401000098206508000002103000000007004600000201010800350300200000500004067,893741625451362798276598413742153986189627534635489271914876352367215849528934167
004008050000050092000000000000275081050000200002304500000096020241000360060420810,624938157378651492915742638436275981157869243892314576583196724241587369769423815
501307000000006900060508000007000006650241709894003105078000001000760000000000072,541397268382416957769528314127859436653241789894673125278935641415762893936184572
015000800000406200000180000300009680020870000080004053060900400009720030870040509,615392847738456291294187365347519682526873914981264753162935478459728136873641529
000001870210607304060003000350000400006300000007095000000230100002010043030400080,943521876215687394768943251359862417186374925427195638574238169892716543631459782
400002000019000800006900415253700040861500020000200580600070090000010050000305004,487152639519436872326987415253798146861543927974261583635874291742619358198325764
620300510500000400019000386062000000900000035007906200000004700000109004090730052,624387519538691427719425386862543971941872635357916248185264793273159864496738152
062080050035061000001750800000000002004300100087000060470026900508100030006005000,762984351835261749941753826319648572654372198287519463473826915528197634196435287
500400030002000600000027001604005008100076000007300000038601250000784910010200000,581469732972138645346527891624915378193876524857342169438691257265784913719253486
900000048628300000304000006105268030000470001070100000060800007000010600500600900,917526348628394175354781296145268739296473851873159462469832517732915684581647923
900300000823076000005400070002007310140000600367000000096030000000900400200804760,974318526823576941615429873582697314149283657367145298496732185758961432231854769
007050130810004206000000800200036041741090600000800092000600000530000060060005000,697258134813974256425163879289736541741592683356841792174689325532417968968325417
000001900700000500009005821040039015613000090900700002130068000000000004800150000,425681973781293546369475821247839615613542798958716432134968257596327184872154369
010740008902080701004000025235070090080000000100500203000000000000007002340809000,513742968962385741874916325235178694486293157197564283728651439659437812341829576
000504009005020300020308740000000600000000480004017592600400920401090000592000004,836574219745129368129368745218945673957632481364817592683451927471293856592786134
000090000180600042960003000017500403530070028000001070840000000020800000300006200,752194836183657942964283751217568493536479128498321675841732569629845317375916284
000000400010580003067102900604970200000000800005806000079018000040000000001204760,958367412412589673367142985684973251723451896195826347279618534846735129531294768
040080612200010300000090000000000006000026400081050000000869500005040803004035079,749583612256417398318692745432178956597326481681954237173869524925741863864235179
780200000000601080400007000097400250043000760800716003000004100308025090200003000,786259314932641587451387629697438251143592768825716943569874132378125496214963875
087000409501700620904008000705060040000087000000005017000002584050070130100006000,687123459531749628924658371795261843412387965863495217376912584259874136148536792
003004801020800005040500000000070060075000130060005794250730010034000000610008900,593624871721893645846517329389471562475962138162385794258739416934156287617248953
007038194040000005300205006481050002000000000906017000000020001000900450060700030,257638194648179325319245786481356972573492618926817543794523861832961457165784239
000008093010600278800000100790002500004091000000000000500020741000587000079040805,625718493913654278847239156798362514354891627162475389586923741431587962279146835
002900010419005020000008059008650301000003900300000605070100090100500208005060000,582946713419375826763218459248659371651783942397421685876132594134597268925864137
040672103000000760050300400090701030000506000500090000705960000210457000980000600,849672153321845769657319482492781536178536924563294817735968241216457398984123675
000400002000028006002679400000060004004832705231004080100093060000000008590100000,679415832415328976382679451857961324964832715231754689148293567723546198596187243
050600001200005090009400080500080400002050930000200500600917320390504060020000050,853692741214875693769431285536189472142756938978243516685917324391524867427368159
060001007000004300700050090240090000007406003601300040050009002002540160000700000,865931427129674385734258691243195876597486213681327549456819732972543168318762954
000030605685700000103850000000200003879013504500000008000020019001908030200040000,927134685685792341143856297416285973879613524532479168364527819751968432298341756
060001050000000410010708063503000084000000730006050020450060002079510800030070090,864231957327695418915748263593127684142986735786354129451869372279513846638472591
680010000001040986054008000840000090000800300002000850308090000006000500425307100,687913245231745986954268713843152697569874321172639854318596472796421538425387169
009005037301008040400137080010000006095006000000200850020003091000050403907400000,289645137371928645456137982812594376795386214643271859524863791168759423937412568
000006020705000400800430010000020830207093000043500001400008050090005000070900600,914756328735812469826439715159624837287193546643587291461378952398265174572941683
010504080059300002000080009002001097000900000004802001020000040070005063030609720,217594386859316472643287519362451897781963254594872631926738145478125963135649728
014807029002000080800006400000080000205060040030570000360700900500019000900058003,614837529792145386853296471179482635285963147436571892361724958528319764947658213
610079050007300001920010030000004000000067040002005103001000409300700502059040300,613479258847352691925618734596134827138267945472985163761523489384796512259841376
206040001017090003004016072000100090000800300605000100060000504040670080109084000,236748951817295643954316872382167495491852367675439128768923514543671289129584736
001305097072001000695070140100800070027050000800000030060010504000700001010000700,481365297372491856695278143134829675927653418856147932763912584549786321218534769
050980000004000613300061000140000095039000062260000340400510000002070104000002000,651983427984725613327461958148236795739154862265897341473519286592678134816342579
000004000042030000075600300006903200500040608200500019000050060800010405001420903,318294576642735891975681342186973254597142638234568719423859167869317425751426983
300106000000005900708002000000508000200600590010000400007021630502000010060354070,349186752126735948758492361973548126284613597615279483497821635532967814861354279
000003204030200180100000350007300000200500070685400002000020000004600520002741890,578193264439256187126874359947382615213569478685417932861925743794638521352741896
860400520040020003000603410001000095057800006030005070008200900010000300002060000,863419527149527683725683419481736295957842136236195874378254961614978352592361748
650007000073908010028000070190002050036400280700063000805200009010000000000700530,651347928473928615928156473194872356536419287782563194845231769317695842269784531
020060000936004520400120890040000000000402000000010008082540600000231080071008003,128965374936874521457123896749386152813452967265719438382547619694231785571698243
000000908030100600080049050467001000050000036000400100010500264004016890200030000,145623978739158642682749351467381529851972436923465187318597264574216893296834715
700000010820500000004007025400091068000082050180070000000150046090000037000003900,735248619829516374614937825452391768967482153183675492378159246291864537546723981
030200000090000400260005070000000200350807090620003000942050067000089020000000045,437298516195736482268145379789564231351827694624913758942351867576489123813672945
005000004027603801800000060590806100000900087000300040009000050600007400000001309,965182734427653891831749265594876123316924587782315946179438652653297418248561379
040703000000042907100000020000009670700820000001300009004600000210930750005217030,642793815538142967197568324823459671769821543451376289374685192216934758985217436
024000001001003200030070004240001000103090000080700010006807003000020167000416500,724968351891543276635172894247681935163295748589734612916857423458329167372416589
300180000002600050548000006200046008000000360003010209001490005700030600000768001,376185492912674853548923176297346518184259367653817249861492735729531684435768921
000000300206004059357020800090000470031200000700090031000000003500080100109705000,914578362286314759357629814892153476631247985745896231478961523563482197129735648
065004029020300600049200580800003010000080060007100300500000000080500401200460800,365874129128359647749216583852693714431785962697142358514938276986527431273461895
600000810020070500500901000010580070000009005706002930000008001300090004000305200,697254813123876549548931762219583476834769125756412938475628391382197654961345287
000000300007600900819040600006470803320068407000300000000000010008059000003824500,652987341437615982819243675596471823321568497784392156945736218268159734173824569
000204080405073000900000003000109800017060594030000001050090012600800000000002700,763214985485973126921586473546129837217368594839745261358497612672851349194632758
700000500160004002020007094509000430800000070030060801200873965000500000007490000,794682513165934782328157694579218436816345279432769851241873965983526147657491328
500900700420036000009001020094805100600000000007200060006000372000500900012609005,563982741421736859879451623294865137685317294137294568956148372748523916312679485
930000008008591000045300900070002300000980062302410000050006000000000830206009000,931274658628591473745368921879652314514983762362417589153846297497125836286739145
053700001049130702000200008004300800080000000100060000000500170030087020065010389,253748691849136752617259438594321867386974215172865943428593176931687524765412389
200061000310502967000003100032700005005206000076100004000050710000009480090300000,247961538318542967569873142132784695485296371976135824623458719751629483894317256
900040000570100009800000305200950703054000020793000000300000007000632001160709002,931548276572163849846297315218954763654371928793826154329415687487632591165789432
603509470005600089078000502001000000090030600000002008030000000462071800000005004,623589471145627389978413562781956243294138657356742918537894126462371895819265734
800000203706000000003007006674000328002700004010000000005490800000102059000080012,851649273796238541243517986674951328582763194319824765125496837438172659967385412
056003198200500003000016400480002600630800071000067000009000340072000006000001080,756423198214598763398716425487152639635849271921367854169285347872934516543671982
500090307040070006267000040004039010000520090903000068000005002630000000005240000,518496327349172586267853941824639715176528493953714268491365872632987154785241639
204070630000120084500940000400000000060735100380000002000000000609080720007369000,214578639796123584538946217471892365962735148385614972143257896659481723827369451
020007000910000002806000004061200005203548100040000000004670010050039060009000020,425367981917485632836921754761293845293548176548716293384672519152839467679154328
300500608004098053080700001032080000751304000000050400007003100040000000013009020,329541678174698253685732941432986715751324869968157432597263184246815397813479526
803000100960103020005980000030050060000000300520000908700032000308540000052007031,873425196964173825215986743139758264486219357527364918741632589398541672652897431
800010000000208700060007508040086217200304000007005400000052070520000004006000920,874519362953268741162437598345986217219374856687125439498652173521793684736841925
400290108001500060020060000790000301000005620000300005200608010000009082018002500,456293178371584269829761453795826341183945627642317895237658914564139782918472536
900600300004001009130080005003060090619034007078000600720050010000096078001000000,987645321564321789132987465453768192619234857278519643726853914345196278891472536
100060700790400600003070050020030090010008375000000208001800060600750900058900007,184365729795482631263179854827534196416298375539617248971843562642751983358926417
000009608000060000296000057003420701600310004007508230408600000000074000000085020,374259618815763942296841357583426791629317584147598236458632179932174865761985423
020001090009602000006000004030580100000200350078000000005903080600004003400005029,827431695349652871156798234234589167961247358578316942715923486692874513483165729
007008410900001000020004030000900240209106000046080100700005003000800070601270050,367528419984731562125694738813957246279146385546382197798415623452863971631279854
000200500030050000000000183000009050081002040040106009427005900010400035356020400,798213564134658792265794183672849351981532647543176829427385916819467235356921478
000000807000400500460250000900561780005020090700093056030670400204030008000000900,592316847317489562468257139923561784685724391741893256139678425274935618856142973
231080000000709040700000081000201006000003014900840300000600490640050037300000020,231485769568719243794326581453291876827563914916847352175632498642958137389174625
000800400000001003089000000203007160908010040010009002500200007806900000794130200,175893426642751983389624571253487169968312745417569832531248697826975314794136258
000005140005910702900002050300000500789000200001409007008034970000186000000090005,872365149435918762916742358324871596789653214651429837268534971597186423143297685
003802070408067910060900000300000506705100008800500090080020007032700060000035000,193852674458367912267914853319278546745196328826543791584629137932781465671435289
004920070007010000000060003670000090320800007000509020080102739710000000902007400,134928675567413982298765143675231894329846517841579326486152739713694258952387461
006003000000009706000706805389000650400000019012000000890060421100800007000097000,746583192528419736931726845389271654475638219612954378897365421153842967264197583
090000300507200000200000400000370804000642030046090007010400082008529010050031000,894716325537284196261953478129375864785642931346198257913467582478529613652831749
008093000007082901900040006000807500760000010000900640001000200800379100090000008,618793425457682931932145786143867592769524813285931647371458269826379154594216378
000005270002000069905063000400078002008001096000029010207950000560300000804000020,146895273382147569975263184491678352728531496653429817217954638569382741834716925
980000750003000000520060000005000810040207000070001030050078002010650308000120640,984312756763895421521764983235946817148237569679581234356478192412659378897123645
210405063003006500000000812804057000000630000050010730000500340300200090000349000,217485963983126574465793812834957126791632458652814739129568347348271695576349281
000020000000508400098000000730000240006005010840200006000301860603000071102890004,564927183317568429298134657731689245926745318845213796459371862683452971172896534
021500007560030000309000000000000080200108076810006940084650700002000059000903060,421569837568237194379814625796425381243198576815376942984652713632781459157943268
200640503060800001000000700900005206001409000603000009502034007000106004410000000,278641593365897421194253768947315286821469375653782149582934617739126854416578932
803940100000007000070120958504010769000000402000086013005000040700050000600001020,823945176159867234476123958584312769361579482297486513915238647732654891648791325
014008000309020480000000001270014090001000060050897010005900070900300206008000003,514738629369125487782469531273614895891253764456897312635942178947381256128576943
870052030102083070006900028010000200200390000400205000600400090700000000504007060,879152634142683579356974128913748256285396417467215983628431795731569842594827361
801000005000580600049003087003120500000006002628000000050378400000900000906050803,861247935237589614549613287793124568415896372628735149152378496384962751976451823
693002000001700042200061090900080300010905000300006020028600005000340000100009087,693452178581793642274861593967284351812935764345176829428617935759348216136529487
900050080020801063503600901000740000308016000400009100000070010670008005005400007,916357284724891563583624971291743658358216749467589132842975316679138425135462897
090403150430105000000800004000010002650000008104700063015008090349000020008000700,892463157436175289571892634983516472657324918124789563715248396349657821268931745
185040300070003041000091600060000000000008503590000020039000000017205004654809000,185642379976583241423791685362457198741928563598316427239174856817265934654839712
035407009207180000081000000090000745406000900070005000024038100018000050060700200,635427819247189563981563472892316745456872931173945628524638197718294356369751284
004000050000057830800010400000094700790208004486701002120800070000000006049000000,314982657962457831857613429231594768795268314486731592123846975578329146649175283
000006007709005018600020450008900000000600700470200839062090000007000380030060020,543186297729345618681729453318974562295638741476251839862593174957412386134867925
070010000005300260162000000400930010200061050000705400006207105090000720000080940,374612589985374261162859374457938612239461857618725493846297135593146728721583946
000692307070004020000800000200080740180007000740000930000160000802400005090020800,451692387978354126326871459269583741183947562745216938537168294812439675694725813
002480000680009300000605000009301508400000007010000002004008600000034025300967040,952483716681279354743615289279341568436852197518796432194528673867134925325967841
060005009270600000000800570500413700100206000000070321408057000720000000050000047,863745219275691483941832576592413768137286954684579321418357692729164835356928147
006000072020400901800000000790000620000000030030205004104603200900700400075800000,346918572527436981819572346791384625452167839638295714184653297963721458275849163
000000520019824000004007910040105070060072000730000200002000001403200000000096050,876913524519824736324567918248135679965472183731689245652748391493251867187396452
000080306010020000200069040020008000087000960000930000640301700070200080032076000,794185326816423579253769841529648137387512964461937258648351792175294683932876415
040700000010049600900621000007100800050000000000002950403090026085000400000460578,546738291712549683938621745397154862254986317861372954473895126685217439129463578
